CODIGO	NOMBRE	DIRECCIO	PROV	CAN	PARR	SOSTENIM	NIVEL
6243	GUSTAVO LEMUS RAMIREZ # 6	CDLA.PRIMAVERA # 1	9	7	01	1	2
6244	C.E.C. AMARILIS FUENTES	PUEBLO VIEJO	11	1	57	1	2
6245	ROSA BORJA DE ICAZA		2	1	58	1	2
6246	ABDON CALDERON	15 DE MAYO S/N	2	1	57	1	2
6247	SANTA CATALINA		11	1	57	1	2
6248	CIUDAD DE BABAHOYO # 8	PICHINCHA Y CUENCA	9	7	01	1	2
6249	GONZALO PIZARRO		8	6	54	1	2
6250	MORAYMA OFIR CARVAJAL	ELOY ALFARO S/N	2	1	57	1	2
6252	BALBINA HIDALGO	SAN JOSE	11	1	57	1	2
6253	BRONISLAW WIERDAK FERAUD # 14	CDLA. STA. ROSA	9	7	01	1	2
6254	CARLOS VELA GARCIA		2	1	57	1	2
6255	C.E.C. INTER.BILING. AMAWTA WASI	VINUYACU GRANDE	11	1	57	1	2
6256	PRIMERO DE MAYO		8	6	54	1	2
6257	AURORA ESTRADA DE RAMIREZ # 20	16 DE OCTUBRE Y FRANCISCO FLOR	9	7	01	1	2
6258	ROBERTO ANDRADE		2	1	57	1	2
6259	ATAHUALPA NRO. 18	LAS JUNTAS	11	1	57	1	2
6261	ANTONIO ANTE (# 97)		8	6	54	1	2
6262	LUZ COSTA ZABALETA	CAÑI	11	1	57	1	2
6263	VICENTE MIELES MACIAS # 21	J.J.OLMEDO ENTRE ATAHUALPA Y RUMINAHUI	9	7	01	1	2
6265	LUIS ALBERTO CASTILLO ARREGUI		2	1	57	1	2
6266	ISABEL CATOLICA		8	6	54	1	2
6267	CELMIRA MENDOZA GONZALEZ (INDIGENA)	TUN-TUN	11	1	57	1	2
6269	ROSA PAZMIÑO DE GUEVARA # 22	CDLA. ELSA BUCARAN	9	7	01	1	2
6270	MACHINAZA	CASERIO EL SANTUARIO	18	6	01	1	2
6271	C.E.C. RAMON AGURTO CASTILLO	SAN LUCAS	11	1	57	1	2
6272	HORACIO DROUET CALDERON		8	6	54	1	2
6273	MOISES SANCHEZ	CASERIO CHOCALO	18	6	51	1	2
6274	GUILLERMO DAVIS PIÑERES # 23	CDLA.FERROVIARIA # 3	9	7	01	1	2
6275	13 DE ABRIL	CASERIO LA CALERA	18	6	01	1	2
6276	PROVINCIA DE LOJA		8	6	54	1	2
6277	ROSA MATILDE ALVEAR	LLIGLLA	11	1	59	1	2
6278	CARLOS DARWIN	CASERIO SAN JOSE DEL GUANTO	18	6	01	1	2
6280	IVAN GALLEGOS DOMINGUEZ # 25	PRIMAVERA # 2: 1RA.ETAPA SECT.1C	9	7	01	1	2
6281	VICENTE LEON	BARRIO SAN FRANCISCO	18	6	01	1	2
6282	PEREZ TAGLE	CACHIPIRCA	11	1	59	1	2
6284	BRISAS DEL MAR		8	6	54	3	2
6285	17 DE ENERO	CASERIO EL ROSARIO	18	6	01	1	2
6286	CURARAY	CASERIO SAN NICOLAS	18	6	01	1	2
6287	LUIS PASTEUR	SANTIAGO	11	1	59	1	2
6289	TENA	CASERIO LLIMPE CHICO	18	6	01	1	2
6290	ERNESTO ALBAN MOSQUERA		8	6	54	1	2
6291	MANUEL MEDINA CASTRO # 3	16 DE OCTUBRE Y ELOY ALFARO	9	7	01	1	2
6292	ALFREDO TINAJERO	CASERIO SABAÑAG	18	6	01	1	2
6294	LOPEZ DE LEON	LA CHORRERA	11	1	59	1	2
6295	CARLOS SEVILLA CEPEDA	CASERIO PUEBLO VIEJO	18	6	01	1	2
6297	CARLOS BASANTES NAVAS # 4	COOP. ANA MARIA DE OLMEDO	9	7	01	1	2
6298	JOSEFA CALIXTO	CENTRO PARROQUIAL	18	6	51	1	2
6299	MAGDALENA DAVALOS	SANTIAGO	11	1	59	1	2
6301	JUANA DE ARCO	13 DE NOVIEMBRE Y RIO ATACAMES	8	6	51	1	2
6302	MERCEDES PALACIOS DE CARPIO	CHALLIPACCHA	11	1	59	1	2
6303	ABAD CAMPO # 2	FRENTE A LA PARROQUIA TAURA	9	7	01	1	2
6304	JUAN DE DIOS MORALES		8	6	51	1	2
6306	MATEO DIAZ FUENTES # 6		9	20	56	1	2
6308	LOPEZ MORAN # 7		9	20	56	1	2
6309	JOSE MARIA VELASCO IBARRA  (# 109)		8	6	51	1	2
6311	FORREST LA ROSS YODER # 5	29 Y ORIENTE	9	1	04	2	2
6313	OLGA MOROCHO CORREA	PAJA BLANCA	11	1	60	1	2
6314	CAMILO PONCE ENRIQUEZ	CASERIO GUANGALO	18	6	51	1	2
6316	PIO JARAMILLO ALVARADO DR.	LA AGUANGORA	11	1	60	1	2
6318	DR. VICTOR M. PEÑAHERRERA	CASERIO HIPOLONGO	18	6	51	1	2
6319	VICENTE JARAMILLO PALACIOS	EL LIMÓN	11	1	60	1	2
6320	SAN MARTIN DE PORRES		8	7	53	2	2
6321	CARLOS MONTEVERDE	CASERIO HIPOLONGITO	18	6	01	1	2
6322	CLOTARIO ESPINOSA SIGCHO	MACAINUMA	11	1	60	1	2
6324	JULIO CESAR LARREA	BARRIO EL PLACER	18	6	01	1	2
6325	SUEÑOS DE NIÑOS # 10	VIGESIMA Y BOLIVIA	9	1	04	5	2
6326	ULPIANO MOSCOSO	CHICHACA	11	1	60	1	2
6327	PRIMERO DE MAYO	CASERIO CRUZ DE MAYO	18	6	01	1	2
6328	PROVINCIA DE TUNGURAHUA		8	4	54	1	2
6329	HEROES DE PAQUISHA	CASERIO SHAUSHI	18	6	01	1	2
6330	JUAN ZAMBRANO	GONZABAL	11	1	60	1	2
6331	LUIS ALFREDO MARTINEZ # 13	27AVA. Y 3ERA. CALLEJON 5	9	1	04	5	2
6332	PROVINCIA DE IMBABURA		8	4	54	1	2
6333	CARLOS ZAMBRANO	CASERIO PILCO	18	6	51	1	2
6335	JOAQUIN RIERA	CASERIO LLIMPE GRANDE	18	6	01	1	2
6336	LEONARDO SABINO HERNANDEZ # 15	LA P ENTRE 23 Y 24	9	1	04	5	2
6337	JOSE MARIA BUSTAMANTE	CACHIPAMBA	11	1	60	1	2
6338	CEM U.E. ROSA ZARATE	CASERIO PUÑACHIZAG	18	6	01	1	2
6340	DILIA DE CALERO # 56	FEBRES CORDERO Y LA 13     3613	9	1	04	4	2
6341	RICARDO VALDIVIESO	CERA	11	1	60	1	2
6342	COLOMBIA	CASERIO YAYULIHUI	18	6	51	1	2
6343	BERNARDO DARQUEA	CASERIO SAN VICENTE	18	6	01	1	2
6344	JUAN JOSE FRANCO		8	4	54	1	2
6345	SAN LUIS REY DE FRANCIA # 119	PORTETE Y LA 19AVA.        4302	9	1	04	4	2
6346	COTOPAXI	CASERIO HUALCANGA ALTO	18	6	01	1	2
6347	PEDRO PINTO GUZMAN ING.	CENEN BAJO	11	1	60	1	2
6348	ALFREDO COLOMA	CASERIO HUALCANGA STA. ANITA	18	6	01	1	2
6349	RICHARD CUSHING # 173	30 Y GOMEZ RENDON	9	1	04	4	2
6351	BENJAMIN AYORA CUEVA DR. (TAQUIL)	TAQUIL	11	1	60	1	2
6352	MANUELA CAÑIZARES # 202	25 Y COLOMBIA	9	1	04	5	2
6353	RIOVERDE		8	4	54	1	2
6354	TULCAN	GAUGA NARANJITO	11	1	60	1	2
6357	JOSE JOAQUIN OLMEDO	CALLE QUITO # 1752	2	1	56	1	2
6358	MANUELA CAÑIZARES	GARCIA MORENO S/N	2	1	56	1	2
6359	MERCEDES DE JESUS MOLINA # 236	ROSENDO AVILES Y 28	9	1	04	4	2
6361	MANUEL PALIZ		2	1	56	1	2
6363	PROVINCIA DE LOS RIOS		8	4	54	1	2
6364	CAMILO MONTENEGRO		2	1	56	1	2
6366	ANGEL PLACENCIA PROF.	ZENEN BAJO	11	1	60	1	2
6367	CARLOS JULIO AROSEMENA		8	4	54	1	2
6368	GONZALO CORDOVA		2	1	56	1	2
6369	ROSARIO DEL PILAR ORTEGA # 243	29 Y LA B	9	1	04	5	2
6370	JOSE MEJIA LEQUERICA		2	1	56	1	2
6371	TARQUI  #92		8	4	54	1	2
6372	MIGUEL CARPIO MENDIETA	CUCANAMA ALTO	11	1	61	1	2
6374	VASCO NUÑEZ DE BALBOA		2	1	56	5	2
6375	9 DE OCTUBRE	SIMON PLATA TORRES Y GONZALES	8	4	01	1	2
6376	VICENTE ROCAFUERTE	CALLE ECHEANDIA 211	2	1	03	1	2
6377	CUERPO DE PAZ	SANTORUM	11	1	61	1	2
6378	CARMEN LINTHON DE ALVARADO # 261	EL ORO Y LA 29VA.          4908	9	1	04	5	2
6379	ING. CARLOS MANUEL BASTIDAS PLAZA		8	4	01	1	2
6380	TRINIDAD CAMACHO	SIMON BOLIVAR	2	1	03	1	2
6381	DOLORES PALACIO BRAVO	SAN JOSÉ	11	1	61	1	2
6382	ESTRELLA DE OCTUBRE # 257	21 Y GOMEZ RENDON          518	9	1	04	5	2
6383	CARLOS ARTURO CHATA		2	1	03	1	2
6384	3 DE JULIO	AV. 3 DE JULIO Y LA ONCEAVA	8	4	01	1	2
6385	BETZABET LUZURIAGA	SACAPO	11	1	58	1	2
6386	ISABEL LA CATOLICA		2	1	03	1	2
6387	CORAZON DE MARIA # 276	29 Y LA E                  276	9	1	04	4	2
6390	MANUEL RIOFRIO MORA	CAPAMACO	11	1	61	1	2
6393	GONZALO ABAD GRIJALBA	TUMIANUMA	11	1	61	1	2
6394	DOMINGO CORDOVEZ DAVALOS		2	1	03	1	2
6396	F.A.E.		2	1	03	1	2
6397	JUAN MONTALVO	VILCABAMBA	11	1	61	1	2
6398	MARCOS L. DURANGO		2	1	03	1	2
6399	CARLOS GUILLERMO RODHE # 295	12 Y 4 DE NOVIEMBRE	9	1	06	5	2
6400	13 DE ABRIL	VILCABAMBA	11	1	61	1	2
6401	LUIS R. GAVILANEZ		2	1	03	1	2
6402	FRANCISCO JAVIER SALAZAR	LINDEROS	11	1	61	1	2
6403	CARLOS TOBAR GARCIA		2	1	03	1	2
6404	CAMILO PALOMEQUE BARREIRO # 299	CALLEJON PARRA Y LA 36	9	1	04	5	2
6406	SAGRADO CORAZON	AVENIDA 6 DE DICIEMBRE	8	4	01	2	2
6408	DR. CAMILO GALLEGOS DOMINGUEZ	AV. 6 DE DICIEMBRE	8	4	01	1	2
6409	MANUEL RIVADENEIRA		2	1	03	1	2
6410	MARTIN DE PORRES # 333	ORIENTE Y LA 20	9	1	04	5	2
6411	EL PARAISO		8	4	01	1	2
6413	LUCRECIA ALDEAN	EL CHAUPI	11	1	58	1	2
6415	ERNESTO CORDOVEZ		2	1	03	1	2
6418	JULIAN DE RUA PIZARRO	YAMBURARA	11	1	61	1	2
6419	WALTER LAYANA FRANCO # 338	26 Y LA C	9	1	04	5	2
6421	PIEDAD BURNEO DE OJEDA DRA.	MOYOCOCHA	11	1	61	1	2
6422	DR. VINICIO NOBOA GRIJALBA		2	1	51	1	2
6423	MACARA	CUCANAMÁ BAJO	11	1	61	1	2
6425	ELVIRA LUNA DE ORTEGA PROF.	HUAYCOPAMBA	11	1	62	1	2
6426	PEDRO LOPEZ MEDRANO	COMUNIDADES	11	1	62	1	2
6427	NUESTRA ESCUELA # 9 (FE ALEGRIA)	40 Y LA C	9	1	04	2	2
6428	RICARDO SOTOMAYOR DR.	SURO	11	1	62	1	2
6429	NUESTRA SEÑORA DEL CISNE  # 341	21 Y SEDALANA	9	1	04	5	2
6430	JOSE CABELLO BALBOA		8	4	01	5	2
6431	3 DE NOVIEMBRE		8	4	01	1	2
6432	ABELARDO MONCAYO		8	4	01	1	2
6434	VICENTE PAZ	QUINARA	11	1	63	1	2
6435	DIEGO DE TROYA	ANGANUMA	11	1	62	1	2
6436	JUAN ULLAURI	LA ELVIRA	11	1	62	1	2
6437	JOAQUIN PALACIOS	SAHUAYCO	11	1	62	1	2
6438	MATILDE PALACIO DE JARAMILLO	MAZANAMACA	11	1	62	1	2
6439	FRAY VICENTE SOLANO	YANGANA	11	1	62	1	2
6440	MERCEDES ADELAIDA DURAN RIERA PROF.	MARCOPAMBA	11	1	62	1	2
6441	JOSE VASCONCELOS	PALMIRA	11	1	63	1	2
6442	9 DE OCTUBRE	S.PEDRO DE VILCABAMBA	11	1	58	1	2
6443	ABDON ARMAS	EL PINDO	11	13	54	1	2
6444	CIUDAD DE CARIAMANGA	CERRO VERDE	11	13	54	1	2
6445	RIO GUAYLLABANBA	GOTERAS	11	13	54	1	2
6446	FRANCISCO ARTURO CORONEL SLDO	CAUCHO GRANDE	11	13	54	1	2
6447	PEDRO SALAS BAJAÑA # 350	27 Y GARCIA GOYENA	9	1	04	5	2
6448	STABILE # 358	26 Y MALDONADO	9	1	04	4	2
6449	LUIS CORDERO # 361	ORIENTE Y LA 33            7811	9	1	04	5	2
6450	HUANCAVILCA	CIMARRON	11	13	54	1	2
6452	CARACAS	TAMBILLO	11	13	54	1	2
6453	SEMILLITA # 377	AMAZONAS Y LA 29	9	1	04	5	2
6454	INTERAMERICANA # 385	CAPITAN NAJERA Y SALINAS   4605	9	1	04	5	2
6455	JOSE BALDOR	TABLAZON	11	13	54	1	2
6456	AQUILES RODRIGUEZ VENEGAS # 387	21 Y BOLIVIA               2215	9	1	04	5	2
6457	NAZACOTA PUENTO	GUAYURO	11	13	54	1	2
6459	PRIMERO DE MAYO	VEGA ALTA	11	13	54	1	2
6460	25 DE MAYO # 402	39 Y N.AUGUSTO GONZALEZ    1122	9	1	04	5	2
6461	ALBERTO PERDOMO SARGENTO	SOTILLO	11	13	54	1	2
6462	PEDRO J. MONTERO # 404	ROSENDO AVILES Y LA 30     5312	9	1	04	5	2
6463	PINTAC	AÑALCAL	11	13	54	1	2
6464	LUIS FELIPE CORNEJO GOMEZ # 409	ROSENDO AVILES Y LA 38     6105	9	1	04	5	2
6465	ANGEL V. DAVILA CHAMBA SGTO	EL SAUCE	11	13	54	1	2
6466	FRANCISCO CAMPOS COELLO # 411	CALLE C  Y LA 26           6220	9	1	04	5	2
6467	PIO DE VALDIVIESO	CHOMBOS	11	13	54	1	2
6468	ALBERTO EINSTEIN	POLO POLO	11	13	54	1	2
6469	VIRGEN FRONTERIZA	REVOLCADEROS	11	13	54	1	2
6470	LUIS FELIPE BORJA (PALETILLAS)	PALETILLAS	11	13	54	1	2
6471	23 DE ENERO	ALGODONAL	11	13	54	1	2
6473	SAN JOSE OBRERO	YAMBACA	11	2	01	1	2
6475	LUIS FELIPE CARBO	EL TOLDO	11	2	01	1	2
6479	FERNANDO DE MAGALLANES	ZHILUPA	11	2	01	1	2
6480	EL ORO	BARRIO CALVAS	11	2	54	1	2
6481	REMIGIO CRESPO TORAL	YAMBACA	11	2	01	1	2
6482	TELMO OLIVA OJEDA	LA ZAPATERA (CHILE)	11	2	02	1	2
6483	C.E.M. SAN GUILLIN-JUAN PIO MONTUFAR	SANGUILLIN	11	2	54	1	2
6484	SUPERACION # 412	EL ORO ENTRE 32 Y 33       5308	9	1	04	5	2
6485	SEÑOR DE LA BUENA ESPERANZA # 413	FCO. SEGURA Y LA 19	9	1	04	5	2
6487	SEÑOR DEL ESPIRITU SANTO # 423	23 Y LA S	9	1	04	5	2
6491	LEONIDAS PROAÑO VILLALVA # 440	PORTETE Y LA 26            5252	9	1	04	5	2
6493	DIOSELINA CARRERA DE URGILES #452	CALLEJON PARRA Y 20	9	1	04	5	2
6494	ANTONIO SANCHEZ GRANADOS # 459	H Y LA 26	9	1	04	5	2
6497	ESTERO SALADO N.12 (FE Y ALEGRIA)	40AVA. Y ARGENTINA	9	1	04	2	2
6498	AMIGOS DEL SABER # 477	40 Y LA G	9	1	04	5	2
6501	SAN JOSE	CARIAMANGA	11	2	01	2	2
6502	TERESITA E. TROYA # 493	40 Y ORIENTE	9	1	04	5	2
6503	14 DE OCTUBRE	CARIAMANGA	11	2	01	1	2
6506	JUAN BAUTISTA AGUIRRE	CHALACANUMA	11	2	01	1	2
6507	JESUS REYES QUINTANILLA # 498	25 Y EL ORO                2006	9	1	04	5	2
6508	CRISTOBAL COLON (SUANAMACA)	SUANAMACA	11	2	02	1	2
6509	EMILIANO ORTEGA ESPINOZA # 500	31 ENTRE G.GOYENA Y C.DESTRUGE	9	1	04	5	2
6511	TRANSFIGURACION # 505	MALDONADO Y LA 33	9	1	04	5	2
6512	PIO XII	AHUACA DEL CARMEN	11	2	01	1	2
6513	TARQUI # 506	BASTION POPULAR, BLQ. 4, MZ. 658	9	1	12	5	2
6515	LUIS ALFONSO CRESPO CH.	GUARA	11	2	01	1	2
6517	JACINTO JIJON Y CAMAÑO	AHUACA AGUA DULCE	11	2	03	1	2
6519	AMADA JUMBO - SANTA TERESA (UNIFICADA)	STA TERESA	11	2	01	1	2
6520	GONZALO ZALDUMBIDE	MELVA USAIME	11	2	54	1	2
6522	REMIGIO ROMERO Y CORDERO	CACHACO	11	2	54	1	2
6525	LUZ DE AMERICA	GONZALEZ SUAREZ	11	2	01	1	2
6526	SANTA JUANA DE ARCO	VELASCO IBARRA Y AV. LOJA	11	2	01	2	2
6530	SALOMON SARANGO LIC.	PASALLAL	11	2	54	1	2
6533	U.E. MARIA AUXILIADORA	CARIAMANGA	11	2	01	2	2
6534	SALVADOR CARRION	LOMA LARGA	11	2	54	1	2
6536	DOCE DE ABRIL # 534	U.F.JUAN PABLO II, MZ.408, SL.7-8	9	1	12	5	2
6537	MUSTIOLA CUEVA DE REYES	CARIAMANGA	11	2	01	1	2
6540	JORGE ICAZA	USAIME	11	2	54	1	2
6541	REPUBLICA DEL BRASIL		2	1	03	1	2
6542	SIN NOMBRE (EL CEDRAL)	EL CEDRAL	11	8	51	1	2
6543	C.E.C. JUVENAL SALINAS	PIÑAN	11	11	55	1	2
6544	PAULO VI	YUNGA	11	2	01	2	2
6545	HECTOR LARA ZAMBRANO		2	1	03	1	2
6547	REMIGIO ROMERO Y CORDERO		2	1	03	1	2
6548	LUIS PASTEUR		2	1	03	1	2
6551	DEMETRIO AGUILERA MALTA		2	1	03	1	2
6554	MIGUEL DE SANTIAGO		2	1	03	1	2
6556	MARIA ANTONIETA RODRIGUEZ	SAN JOSE	11	2	02	1	2
6557	DR. ALFARO AUGUSTO DEL POZO		2	1	03	1	2
6558	SAN VICENTE FERRER (EL PARCO)	EL PARCO	11	2	02	1	2
6559	LUZ RODRIGUEZ DE CORONEL	BELLAMARIA	11	2	02	1	2
6560	CARLOS GUALBERTO GALARZA	23 DE ABRIL	2	1	53	1	2
6561	AMBATO	COLON Y CENTENARIO	11	2	02	1	2
6562	GERONIMO CARRION	EL TABLON	11	2	52	1	2
6565	SAN JUAN EVANGELISTA	SAN JUAN	11	2	02	1	2
6567	CARLOS ARROYO DEL RIO DR.	SUANAMACA	11	2	02	1	2
6568	GUILLERMO LEON VELASCO		2	6	01	1	2
6570	JOSE H.GONZALEZ		2	6	01	1	2
6571	2 DE AGOSTO		2	1	53	1	2
6572	ISIDRO AYORA		2	1	53	1	2
6573	LUZ DE AMERICA		2	1	53	1	2
6574	MANUEL BENJAMIN CARRION		2	1	53	1	2
6575	ANTONIO ANTE		2	1	53	1	2
6576	DR. JULIO E.MORENO		2	1	53	1	2
6577	27 DE OCTUBRE	CHAQUIZHCA	11	2	02	1	2
6578	ING.LEON FEBRES CORDERO R.		2	1	53	1	2
6579	LORENZO IMAICELA DR.	TABLAZO	11	2	02	1	2
6580	FRANCISCO DE ORELLANA-LURANDA	LURANDA	11	2	02	1	2
6582	GRAN COLOMBIA (PIZHINAMACA)	PIZHINAMACA	11	2	02	1	2
6583	CHILE	VELASCO IBARRA Y BOLIVIA	11	2	02	1	2
6585	GASPAR DE VILLARROEL	ARDANZA	11	2	02	1	2
6586	LA NUEVA ESPERANZA		2	1	53	1	2
6587	GERARDO GUEVARA BARBA	SAN CARLOS	11	2	03	1	2
6588	JOSE MIGUEL JARRIN MALDONADO		2	1	60	1	2
6589	PORTOVIEJO	SUCRE Y GRAL. OLIVA	11	2	03	1	2
6590	SIN NOMBRE (LA PROMESTILLA)	LA PROMESTILLA	11	9	02	1	2
6591	LUIS ESCUDERO GARCIA		2	6	01	1	2
6593	24 DE JULIO		2	1	55	1	2
6594	DR. ENRIQUE GIL GILBERTH		2	1	55	1	2
6596	GERARDO DEL POZO		2	1	55	1	2
6599	AMIGO DEL HOGAR		2	1	55	1	2
6600	ATAHUALPA		2	1	55	1	2
6601	DR. PABLO N. ROLDAN		2	1	55	1	2
6602	PICHINCHA		2	1	55	1	2
6603	ALFREDO MONJE		2	1	55	1	2
6605	NASACOTO PUENTO		2	1	55	1	2
6606	JOSE OROZCO		2	1	55	5	2
6608	LUIS VARGAS TORRES	LA PALMA	11	2	03	1	2
6609	ESTRELLA DE BELEN # 536	23 Y GARCIA GOYENA         1701	9	1	04	5	2
6610	MERCANTIL # 3	6 DE MARZO Y PEDRO PABLO GOMEZ     1314	9	1	02	5	2
6611	IMBABURA	TIERRAS COLORADAS	11	2	03	1	2
6612	PRINCESA PACHA # 544	19 Y LA F                  6412	9	1	04	5	2
6614	CLOTARIO CUEVA PAZ	LAS TOTORAS	11	2	03	1	2
6615	JORGE WASHINGTON # 549	ALCEDO Y LIZARDO GARCIA    1709	9	1	13	5	2
6617	JOSE JAVIER EGUIGUREN	EL BATAN	11	2	51	1	2
6618	BATALLON DEL SUR	LA LAGUNA	11	2	51	1	2
6619	JESUCRISTO REDENTOR # 208	M Y LA 24VA                318	9	1	04	5	2
6620	PILAR ROSS ROSSI # 205	VILLAVICANCIO Y CUENCA     306	9	1	02	5	2
6621	INSTITUTO ECUADOR # 555	LA 13 Y BOLIVIA	9	1	04	5	2
6622	JOSE PERALTA DR.	MORAS	11	2	51	1	2
6623	ROBERTH OWEN	PIEDRAS NEGRAS	11	2	51	1	2
6624	JUAN LEON MERA # 230	P.MONCAYO Y GOMEZ RENDON   2703	9	1	01	5	2
6625	CARLOS CEVALLOS VALDIVIESO SR. DN	CARANGO	11	2	51	1	2
6626	AMERICA LATINA # 559	24 Y CHAMBERS	9	1	04	5	2
6629	BATALLON CABO MINACHO	TUNAS	11	2	51	1	2
6630	JOSE JAVIER CABRERA JIMA	EL GUALO	11	2	51	1	2
6631	EDUARDO RENDON BRIONES # 419	HUANCAVILCA Y JOSE DE ANTEPARA	9	1	11	5	2
6633	SANTIAGO FERNANDEZ GARCIA HNO.	TARUME	11	2	51	1	2
6635	MERCEDES DE JESUS MOLINA (PAMPA GRANDE)	PAMPA GRANDE	11	2	51	4	2
6637	EL CISNE	NINGOMINE	11	2	51	1	2
6639	ERNESTO ALBAN GOMEZ DR.	EL PONGO	11	2	51	1	2
6640	BUENOS AMIGOS # 597	SEDALANA Y LA 13	9	1	04	5	2
6641	SIN NOMBRE (SANTANILLA)	SANTANILLA	11	2	51	1	2
6642	HANNIBAL VELA ARBOLEDA # 600	29 Y FEBRES CORDERO        318	9	1	04	5	2
6644	SANTA MARIA 607	26 AVA Y LA Q	9	1	04	4	2
6646	ISIDRO AYORA  DR.	COLAISACA	11	2	51	1	2
6648	SERVILIO LUDEÑA GAHONA	BELAMINE	11	2	51	1	2
6649	GUAYAS # 621	M ENTRE LA 19 Y 20	9	1	04	5	2
6650	SANTA MARIANA DE JESUS # 25	CHIMBORAZO Y MALDONADO     1819	9	1	01	4	2
6651	SIN NOMBRE (YAGUARCOCHA)	YAGUARCOCHA	11	2	51	1	2
6652	PLAN PILOTO # 645	2DO.CALLEJON P ENTRE LA 23 Y 24	9	1	04	5	2
6653	MERCEDES MORENO IRIGOYEN # 103	JUAN PIO MONTUFAR          2009	9	1	01	5	2
6656	JESUS DEL GRAN PODER	PARASA	11	2	51	1	2
6657	LIBERTADOR DE AMERICA # 655	23 Y LA Q	9	1	04	5	2
6658	PIEDAD LARREA BORJA	PULPERIA	11	2	51	1	2
6659	JOSE GUERRERO VILLACIS # 661	SALINAS Y GOMEZ RENDON     620	9	1	04	4	2
6660	CENTINELA DEL SUR	YURARRUMI	11	2	51	1	2
6661	INSTITUTO BRITANICO # 237	GUARANDA Y SAN MARTIN      1304	9	1	01	5	2
6662	IGNACIO DE VEINTIMILLA (EL LIMON)	EL LIMON	11	2	51	1	2
6663	CARLOS SAN ANDRES # 668	I ENTRE 27 Y 28            303	9	1	04	5	2
6664	FRANCISCO HUERTA MONTALVO # 669	CAPITAN NAJERA Y LA 32     6000	9	1	04	5	2
6665	MARCO AURELIO SUBIA MARTINEZ	CHINCHANGA GRANDE	11	2	51	1	2
6666	NTRA.SRA.DEL STMO.ROSARIO # 275	LETAMEDI Y VILLAVICENCIO   1105	9	1	01	5	2
6667	NUEVO OESTE # 677	COOP.JUSTICIA SOCIAL, MZ.1606,S.1	9	1	12	5	2
6668	SAN VICENTE (RIODOPAMBA)	RIODOPAMBA	11	2	51	1	2
6669	RAFAEL MORAN VALVERDE # 687	G Y LA 26	9	1	04	5	2
6671	FILADELFIA # 517	CALICUCHIMA Y NOGUCHI      523	9	1	01	4	2
6673	MAXIMILIANO WITT	GUALLACHAL	11	2	51	1	2
6674	LICEO PSICOPEDAGOGICO # 543	CHIMBORAZO Y ARGENTINA     2306	9	1	01	5	2
6675	MARIA TERESA # 698	BOLIVIA Y LA 21            3722	9	1	04	5	2
6676	ROSA LOAIZA VALAREZO	TUCHIMINE	11	2	51	1	2
6677	SAN JOSE LA SALLE # 8	THOMAS MARTINEZ Y B.MORENO 501	9	1	03	4	2
6680	JOSE ALEJANDRO SANCHEZ S. # 703	16 Y LA CH	9	1	04	5	2
6681	SIN NOMBRE (TIERRAS COLORADA)CALVAS	TIERRAS COLORADAS	11	2	52	1	2
6682	SAN JOSE BENEFIC.DE SEÑORAS # 24	URDANETA Y CORDOVA         205	9	1	03	4	2
6683	SANTA MARIANITA (SAN JOAQUIN)	SAN JOAQUIN	11	2	54	1	2
6685	MARIA AUXILIADORA # 30	P. ICAZA Y CORDOVA         434	9	1	03	4	2
6686	JESSICA LORENA # 706	CAP.NAJERA Y YAGUACHI      4118	9	1	04	5	2
6687	SEMILLERO # 315	BAQUERIZO MORENO           805	9	1	03	5	2
6689	HUGO COLON RODRIGUEZ	CANGOPITA PINDO ALTO	11	2	52	1	2
6691	CLAUDIO MALO GONZALEZ # 718	44 Y LA L	9	1	04	5	2
6693	CARLOS MONTUFAR	EL LUCERO	11	2	52	1	2
6696	SIXTO DURAN BALLEN # 742	22 ENTRE LA Q Y LA R	9	1	04	5	2
6699	NUEVA HUMANIDAD # 755	CALLEJON Ñ ENTRE LA 23 Y LA 24	9	1	04	5	2
6702	REINO DE LOS SHYRIS	PINDO BAJO	11	2	52	1	2
6703	DOMINGO SAVIO # 1	TULCAN Y ROSENDO AVILES	9	1	05	2	2
6704	MARCOS LAURIDO MARTILLO # 769	SALINAS Y COLOMBIA	9	1	04	5	2
6706	MARIA AUXILIADORA/FUND.PIO X,# 81	LOS RIOS Y EL ORO           4106	9	1	05	4	2
6708	PENINSULA IBERICA	CANGOPITA	11	2	52	1	2
6709	LUZ Y VIDA # 783	P Y CALLEJON 24	9	1	04	5	2
6710	CIUDAD DE MADRID	SAN ROQUE	11	2	52	1	2
6711	SAN FRANCISCO DE ASIS # 57	CARCHI Y SAN MARTIN         2800	9	1	05	4	2
6712	SAN JOAQUIN Y SANTA ANA # 786	PRESIDENTE TAMAYO Y BRASIL	9	1	04	4	2
6713	SIN NOMBRE (LA RAMADA)	LA RAMADA	11	2	52	1	2
6719	SAN JOSE - BUEN PASTOR # 160	TUNGURAHUA Y CHAMBERS	9	1	05	4	2
6720	NARCISA DE JESUS # 798	1ER.CALLJ.Q E/ LA 18 Y 19	9	1	04	5	2
6721	GARCIA MORENO	QUIZANGA	11	2	52	1	2
6723	SANTA MARIA MAZZARELLO # 3	MALDONADO Y GARCIA MORENO  1403	9	1	05	2	2
